pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
alle	vill	Chrom3	10001	20000	-0.4285714285714285	1
alle	vill	Chrom3	20001	30000	0.3869159230476412	15
alle	vill	Chrom3	30001	40000	0.2509875859454097	54
alle	vill	Chrom3	80001	90000	0.4299181061888585	52
alle	vill	Chrom3	90001	100000	0.3814570287625379	19
alle	vill	Chrom3	100001	110000	0.3228338056280548	64
alle	vill	Chrom3	110001	120000	0.1351945334870289	97
alle	vill	Chrom3	120001	130000	0.3297878075287803	24
alle	vill	Chrom3	130001	140000	0.2716215806504086	17
alle	vill	Chrom3	140001	150000	0.2307639211850056	9
alle	vill	Chrom3	150001	160000	0.213813600103128	12
alle	vill	Chrom3	160001	170000	0.1854378994344875	14
alle	vill	Chrom3	170001	180000	0.0806699496885418	148
alle	vill	Chrom3	180001	190000	0.2919812756013758	83
alle	vill	Chrom3	190001	200000	0.28407353505481	19
alle	vill	Chrom3	200001	210000	0.3886821384591321	20
alle	vill	Chrom3	210001	220000	0.3203588383436362	47
alle	vill	Chrom3	220001	230000	0.2901605586567455	92
alle	vill	Chrom3	230001	240000	0.2277033688318311	100
alle	vill	Chrom3	240001	250000	0.4105690831411593	81
alle	vill	Chrom3	250001	260000	0.56220135348458	89
alle	vill	Chrom3	260001	270000	0.4189170538453934	22
alle	vill	Chrom3	270001	280000	0.5392502623236937	18
alle	vill	Chrom3	280001	290000	0.3688705973075521	82
alle	vill	Chrom3	290001	300000	0.4702916027187021	7
alle	vill	Chrom3	300001	310000	0.2222420519733908	165
alle	vill	Chrom3	310001	320000	0.1746432007269616	253
alle	vill	Chrom3	320001	330000	0.1668489829070281	60
alle	vill	Chrom3	330001	340000	0.3994884014999438	46
alle	vill	Chrom3	340001	350000	0.4081718014469875	17
alle	vill	Chrom3	350001	360000	0.4277117576940722	59
alle	vill	Chrom3	360001	370000	0.574543511850836	8
alle	vill	Chrom3	370001	380000	0.3622456385437159	33
alle	vill	Chrom3	380001	390000	0.1064383380458986	168
alle	vill	Chrom3	390001	400000	0.2663314230773126	99
alle	vill	Chrom3	400001	410000	0.3593783323294945	17
alle	vill	Chrom3	410001	420000	0.4428121314814295	89
alle	vill	Chrom3	420001	430000	0.201889664662117	50
alle	vill	Chrom3	430001	440000	0.2756787474344184	53
alle	vill	Chrom3	440001	450000	0.2217837505098193	171
alle	vill	Chrom3	450001	460000	0.5483080593182874	33
alle	vill	Chrom3	460001	470000	0.5013030474844655	13
alle	vill	Chrom3	470001	480000	0.1176071648166012	115
alle	vill	Chrom3	480001	490000	0.2866144269681939	62
alle	vill	Chrom3	490001	500000	0.2566828503491694	74
alle	vill	Chrom3	500001	510000	0.1801243603533284	113
alle	vill	Chrom3	510001	520000	0.2312453571880432	79
alle	vill	Chrom3	520001	530000	0.2373019077799889	72
alle	vill	Chrom3	530001	540000	0.1635165408241584	85
alle	vill	Chrom3	540001	550000	0.4072053520986942	134
alle	vill	Chrom3	550001	560000	0.4118418217675603	83
alle	vill	Chrom3	560001	570000	0.1634136191919248	203
alle	vill	Chrom3	570001	580000	0.0622201119462973	422
alle	vill	Chrom3	580001	590000	0.4601244549080453	51
alle	vill	Chrom3	590001	600000	0.5510626355553869	94
alle	vill	Chrom3	600001	610000	0.260404458611207	9
alle	vill	Chrom3	610001	620000	0.2882433848583884	118
alle	vill	Chrom3	620001	630000	0.2731057456907532	203
alle	vill	Chrom3	630001	640000	0.3270480941120273	238
alle	vill	Chrom3	640001	650000	0.5319676645142815	44
alle	vill	Chrom3	650001	660000	0.1472446584336043	162
alle	vill	Chrom3	660001	670000	0.4333593344295464	59
alle	vill	Chrom3	670001	680000	0.3745688301189073	47
alle	vill	Chrom3	680001	690000	0.2477257596756957	21
alle	vill	Chrom3	690001	700000	0.2150080682368934	34
alle	vill	Chrom3	700001	710000	0.2244519383180764	8
alle	vill	Chrom3	710001	720000	0.1552514863587891	23
alle	vill	Chrom3	720001	730000	0.1052509235016947	72
alle	vill	Chrom3	730001	740000	0.4730051071343685	25
alle	vill	Chrom3	740001	750000	0.551881864166819	16
alle	vill	Chrom3	750001	760000	0.3962569683563429	41
alle	vill	Chrom3	760001	770000	0.0887937844816262	27
alle	vill	Chrom3	770001	780000	0.4785036339011341	21
alle	vill	Chrom3	780001	790000	0.6573196086059145	18
alle	vill	Chrom3	790001	800000	0.2546800301063841	90
alle	vill	Chrom3	800001	810000	0.2910845533830128	132
alle	vill	Chrom3	810001	820000	0.0318275726510967	7
alle	vill	Chrom3	820001	830000	0.3409783959580102	151
alle	vill	Chrom3	830001	840000	0.3625324905577466	118
alle	vill	Chrom3	840001	850000	0.3635820087027116	215
alle	vill	Chrom3	850001	860000	0.1440686196881064	293
alle	vill	Chrom3	860001	870000	0.3936583191829795	138
alle	vill	Chrom3	870001	880000	0.4600428038937901	75
alle	vill	Chrom3	880001	890000	0.3512114692410891	111
alle	vill	Chrom3	890001	900000	0.3343717692573771	124
alle	vill	Chrom3	900001	910000	0.4482583598976865	25
alle	vill	Chrom3	910001	920000	0.2626947966812118	26
alle	vill	Chrom3	920001	930000	0.3009664306366393	66
alle	vill	Chrom3	930001	940000	0.2467518438154841	22
alle	vill	Chrom3	940001	950000	0.4897409284922109	56
alle	vill	Chrom3	950001	960000	0.3625016276995343	95
alle	vill	Chrom3	960001	970000	0.3653085550923615	47
alle	vill	Chrom3	970001	980000	0.203995839912102	27
alle	vill	Chrom3	980001	990000	0.1306911345913664	272
alle	vill	Chrom3	990001	1000000	0.3422758830676818	134
alle	vill	Chrom3	1000001	1010000	0.3721290305201568	51
alle	vill	Chrom3	1010001	1020000	0.1564762855560355	139
alle	vill	Chrom3	1020001	1030000	0.1998821897045774	291
alle	vill	Chrom3	1030001	1040000	-0.0453043724781346	21
alle	vill	Chrom3	1040001	1050000	0.2266710408308434	269
alle	vill	Chrom3	1050001	1060000	0.1655090657117679	286
alle	vill	Chrom3	1060001	1070000	0.2956721548273923	181
alle	vill	Chrom3	1070001	1080000	0.1029604966202716	233
alle	vill	Chrom3	1080001	1090000	0.1119212919533607	313
alle	vill	Chrom3	1090001	1100000	0.0582597244377555	293
alle	vill	Chrom3	1100001	1110000	0.2415926129709546	228
alle	vill	Chrom3	1110001	1120000	0.1371403629913376	505
alle	vill	Chrom3	1120001	1130000	0.0441656597391705	72
alle	vill	Chrom3	1130001	1140000	0.2388517428979769	90
alle	vill	Chrom3	1140001	1150000	0.3551248628868187	86
alle	vill	Chrom3	1150001	1160000	0.3596145558938503	82
