pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
alle	vill	Chrom2	10001	20000	0.1417769383395296	156
alle	vill	Chrom2	20001	30000	0.3414036224353649	85
alle	vill	Chrom2	30001	40000	0.4425549745339066	68
alle	vill	Chrom2	40001	50000	0.2477860107167075	133
alle	vill	Chrom2	50001	60000	0.143940525065247	90
alle	vill	Chrom2	60001	70000	0.2467022504847489	131
alle	vill	Chrom2	70001	80000	0.5693524808125046	14
alle	vill	Chrom2	80001	90000	0.6731051674973432	24
alle	vill	Chrom2	90001	100000	0.4270537871342899	36
alle	vill	Chrom2	100001	110000	0.3076769542418727	88
alle	vill	Chrom2	110001	120000	0.5259274774746603	31
alle	vill	Chrom2	120001	130000	0.4246721719307415	25
alle	vill	Chrom2	130001	140000	0.3429026817470931	132
alle	vill	Chrom2	140001	150000	0.4669626791052157	59
alle	vill	Chrom2	150001	160000	0.5373132949757993	41
alle	vill	Chrom2	160001	170000	0.2977088340567619	5
alle	vill	Chrom2	170001	180000	0.5758067934651458	48
alle	vill	Chrom2	180001	190000	0.1776829499613664	24
alle	vill	Chrom2	190001	200000	0.3333344537178703	96
alle	vill	Chrom2	210001	220000	0.2941883367688911	39
alle	vill	Chrom2	220001	230000	0.2827323137229334	50
alle	vill	Chrom2	230001	240000	0.4629864132148563	28
alle	vill	Chrom2	240001	250000	0.0243590286776659	318
alle	vill	Chrom2	250001	260000	0.0117665987599679	166
alle	vill	Chrom2	260001	270000	0.2712167098261143	54
alle	vill	Chrom2	270001	280000	0.5850264143361308	50
alle	vill	Chrom2	280001	290000	0.5127495310808265	199
alle	vill	Chrom2	290001	300000	0.1261610690209136	38
alle	vill	Chrom2	300001	310000	0.2662721893491123	6
alle	vill	Chrom2	310001	320000	0.2229582729487459	118
alle	vill	Chrom2	320001	330000	0.3458400938129212	35
alle	vill	Chrom2	330001	340000	0.3251493872383784	15
alle	vill	Chrom2	340001	350000	0.2767376314632557	57
alle	vill	Chrom2	350001	360000	0.0688800996868218	19
alle	vill	Chrom2	360001	370000	0.0933289009970755	76
alle	vill	Chrom2	370001	380000	0.2077009418406764	62
alle	vill	Chrom2	380001	390000	0.3467286574108997	45
alle	vill	Chrom2	390001	400000	0.2499200069575309	29
alle	vill	Chrom2	400001	410000	0.3300524953048611	15
alle	vill	Chrom2	410001	420000	0.18959089004299	14
alle	vill	Chrom2	420001	430000	0.3544136738353773	23
alle	vill	Chrom2	430001	440000	0.4476812212691736	5
alle	vill	Chrom2	440001	450000	0.0631708794011809	31
alle	vill	Chrom2	450001	460000	0.5082846305956495	7
alle	vill	Chrom2	460001	470000	0.4784003366169406	10
alle	vill	Chrom2	470001	480000	0.4213041907368319	81
alle	vill	Chrom2	480001	490000	0.3375849210276322	32
alle	vill	Chrom2	490001	500000	0.4784268042124331	32
alle	vill	Chrom2	500001	510000	0.1895641283491904	211
alle	vill	Chrom2	510001	520000	0.5844070545409533	8
alle	vill	Chrom2	520001	530000	0.3897051591808699	54
alle	vill	Chrom2	530001	540000	0.2686074929393635	230
alle	vill	Chrom2	540001	550000	0.3642228985915915	170
alle	vill	Chrom2	550001	560000	0.6417129650625182	25
alle	vill	Chrom2	560001	570000	0.3703212685544131	15
alle	vill	Chrom2	570001	580000	0.1067523857068945	98
alle	vill	Chrom2	580001	590000	0.3691430403399612	69
alle	vill	Chrom2	590001	600000	0.2082801252686191	29
alle	vill	Chrom2	600001	610000	0.4755362011825424	79
alle	vill	Chrom2	610001	620000	0.5275592799828239	42
alle	vill	Chrom2	620001	630000	0.4803506364712801	28
alle	vill	Chrom2	630001	640000	0.3451783272491192	61
alle	vill	Chrom2	640001	650000	0.4292021599576701	16
alle	vill	Chrom2	650001	660000	0.4330533277698066	20
alle	vill	Chrom2	660001	670000	0.4074297417597893	42
alle	vill	Chrom2	670001	680000	0.3538548399678412	103
alle	vill	Chrom2	680001	690000	0.3390938572978073	53
alle	vill	Chrom2	690001	700000	0.0800049472161198	62
alle	vill	Chrom2	700001	710000	0.2295012608868632	58
alle	vill	Chrom2	710001	720000	0.2107040609263844	14
alle	vill	Chrom2	720001	730000	0.5290841102607322	34
alle	vill	Chrom2	730001	740000	0.2516075400353869	12
alle	vill	Chrom2	740001	750000	0.3730101205369733	53
alle	vill	Chrom2	750001	760000	0.4579450645130547	20
alle	vill	Chrom2	760001	770000	0.3782933125241369	78
alle	vill	Chrom2	770001	780000	0.510456121548057	29
alle	vill	Chrom2	780001	790000	0.4288242676269976	28
alle	vill	Chrom2	790001	800000	0.5336756554638692	38
alle	vill	Chrom2	800001	810000	0.1794378511922185	107
alle	vill	Chrom2	810001	820000	0.1875377448794674	29
alle	vill	Chrom2	820001	830000	0.2946485063744828	42
alle	vill	Chrom2	830001	840000	0.3684345882380671	20
alle	vill	Chrom2	840001	850000	0.4532972940680186	50
alle	vill	Chrom2	850001	860000	0.2594990149304113	90
alle	vill	Chrom2	860001	870000	0.3742559367595587	73
alle	vill	Chrom2	870001	880000	0.3411314340176501	45
alle	vill	Chrom2	880001	890000	0.316488901661516	76
alle	vill	Chrom2	890001	900000	0.5153321611396282	8
alle	vill	Chrom2	900001	910000	0.3601676957253551	28
alle	vill	Chrom2	910001	920000	0.1527777709298139	61
alle	vill	Chrom2	920001	930000	0.4942561659322447	23
alle	vill	Chrom2	930001	940000	0.1526336483716272	158
alle	vill	Chrom2	940001	950000	0.3448729808743939	60
alle	vill	Chrom2	950001	960000	0.2950578140338174	33
alle	vill	Chrom2	960001	970000	0.2357348605198403	18
alle	vill	Chrom2	970001	980000	0.2857877094885647	13
alle	vill	Chrom2	980001	990000	0.3767094911771031	38
alle	vill	Chrom2	990001	1000000	0.3829324684433374	25
alle	vill	Chrom2	1000001	1010000	0.2950537826656966	68
alle	vill	Chrom2	1010001	1020000	0.2140560533978475	146
alle	vill	Chrom2	1020001	1030000	0.2563857840533907	105
alle	vill	Chrom2	1030001	1040000	0.1450739434104074	109
alle	vill	Chrom2	1040001	1050000	0.4114280484345237	64
alle	vill	Chrom2	1050001	1060000	0.4109688622455729	87
alle	vill	Chrom2	1060001	1070000	0.1572229925449127	35
alle	vill	Chrom2	1070001	1080000	0.357951288407585	52
alle	vill	Chrom2	1080001	1090000	0.3112372687215554	38
alle	vill	Chrom2	1090001	1100000	0.3751478319348708	36
alle	vill	Chrom2	1100001	1110000	0.2597379209458774	69
alle	vill	Chrom2	1110001	1120000	0.1657569894985813	184
alle	vill	Chrom2	1120001	1130000	0.3053983801577067	360
alle	vill	Chrom2	1130001	1140000	0.4903598904197484	105
alle	vill	Chrom2	1140001	1150000	0.4950429729839625	25
alle	vill	Chrom2	1150001	1160000	0.4778802127833309	12
alle	vill	Chrom2	1160001	1170000	0.5575731012460085	8
alle	vill	Chrom2	1170001	1180000	0.3719902801731589	37
alle	vill	Chrom2	1180001	1190000	0.3030606579340021	65
alle	vill	Chrom2	1190001	1200000	0.3175908389262877	16
alle	vill	Chrom2	1200001	1210000	0.3358130569573656	128
alle	vill	Chrom2	1210001	1220000	0.4157260460147017	44
alle	vill	Chrom2	1220001	1230000	0.3231147833927197	76
alle	vill	Chrom2	1230001	1240000	0.2643195933381569	42
alle	vill	Chrom2	1240001	1250000	0.3291998651035142	73
alle	vill	Chrom2	1250001	1260000	0.4241888513820719	82
alle	vill	Chrom2	1260001	1270000	0.3118284065250085	45
alle	vill	Chrom2	1270001	1280000	0.4280215800753039	5
alle	vill	Chrom2	1280001	1290000	0.3677509088871782	118
alle	vill	Chrom2	1290001	1300000	0.3836772547921104	41
alle	vill	Chrom2	1300001	1310000	0.321540338425912	205
alle	vill	Chrom2	1310001	1320000	0.3209536501656061	55
alle	vill	Chrom2	1320001	1330000	0.1799999525604632	19
alle	vill	Chrom2	1330001	1340000	0.0931629820955397	139
alle	vill	Chrom2	1340001	1350000	0.3744529447260242	23
alle	vill	Chrom2	1350001	1360000	0.3919524160181808	13
alle	vill	Chrom2	1360001	1370000	0.3718393645154004	11
alle	vill	Chrom2	1370001	1380000	0.151925851848496	70
alle	vill	Chrom2	1380001	1390000	0.1715053936529489	92
alle	vill	Chrom2	1390001	1400000	0.1580800250322561	79
alle	vill	Chrom2	1400001	1410000	0.2964471399485023	108
alle	vill	Chrom2	1410001	1420000	0.2857847860900892	68
alle	vill	Chrom2	1420001	1430000	0.3921705612068508	12
alle	vill	Chrom2	1430001	1440000	0.1522162434659846	26
alle	vill	Chrom2	1440001	1450000	0.3624304331434176	81
alle	vill	Chrom2	1450001	1460000	0.375578592898586	16
alle	vill	Chrom2	1460001	1470000	0.0989569462653878	309
alle	vill	Chrom2	1470001	1480000	0.2441814273475779	50
