pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
alle	vill	Chrom1	1	10000	0.1803278102467506	97
alle	vill	Chrom1	60001	70000	0.0046399427805686	11
alle	vill	Chrom1	70001	80000	0.1530686797972933	111
alle	vill	Chrom1	80001	90000	0.1871630915262608	335
alle	vill	Chrom1	90001	100000	0.2910228584927211	145
alle	vill	Chrom1	100001	110000	0.2739651609578833	248
alle	vill	Chrom1	110001	120000	0.1486265202130988	533
alle	vill	Chrom1	120001	130000	0.1343939171236921	200
alle	vill	Chrom1	130001	140000	0.2153375526545232	262
alle	vill	Chrom1	140001	150000	0.1404586316742691	124
alle	vill	Chrom1	150001	160000	0.1333129131006204	171
alle	vill	Chrom1	160001	170000	0.1945245285052862	83
alle	vill	Chrom1	170001	180000	0.2955640253916801	113
alle	vill	Chrom1	180001	190000	0.1373685690081651	196
alle	vill	Chrom1	190001	200000	0.1990699476991035	52
alle	vill	Chrom1	200001	210000	0.0660647941014037	50
alle	vill	Chrom1	210001	220000	0.3256246088469455	44
alle	vill	Chrom1	220001	230000	0.2350150215353114	73
alle	vill	Chrom1	230001	240000	0.5340729226191563	17
alle	vill	Chrom1	240001	250000	0.3224607416195101	17
alle	vill	Chrom1	250001	260000	0.3442799537083364	42
alle	vill	Chrom1	260001	270000	0.2023992768818408	32
alle	vill	Chrom1	270001	280000	0.3198676220967121	23
alle	vill	Chrom1	280001	290000	0.3569201322632591	17
alle	vill	Chrom1	290001	300000	0.4414101371576739	43
alle	vill	Chrom1	300001	310000	0.3325841111270108	70
alle	vill	Chrom1	310001	320000	0.5757393665218032	24
alle	vill	Chrom1	320001	330000	0.3325953814683815	6
alle	vill	Chrom1	330001	340000	0.3834887278336231	14
alle	vill	Chrom1	340001	350000	0.6793680637059744	7
alle	vill	Chrom1	350001	360000	0.6771656739114551	10
alle	vill	Chrom1	360001	370000	0.4969976862880124	31
alle	vill	Chrom1	370001	380000	0.4127337381055791	67
alle	vill	Chrom1	380001	390000	0.4639235203801976	42
alle	vill	Chrom1	390001	400000	0.3755401787435838	28
alle	vill	Chrom1	400001	410000	0.4129328264309327	14
alle	vill	Chrom1	410001	420000	0.0509253011926527	133
alle	vill	Chrom1	420001	430000	0.4827569944332803	11
alle	vill	Chrom1	430001	440000	0.4247908540144933	12
alle	vill	Chrom1	440001	450000	0.556271129204394	20
alle	vill	Chrom1	450001	460000	0.4850016706182502	11
alle	vill	Chrom1	460001	470000	0.6221144749105358	16
alle	vill	Chrom1	470001	480000	0.5332936213812852	18
alle	vill	Chrom1	480001	490000	0.4121187135152635	25
alle	vill	Chrom1	490001	500000	0.3334473237297234	50
alle	vill	Chrom1	500001	510000	0.3200396565151246	28
alle	vill	Chrom1	510001	520000	0.4521591323449455	36
alle	vill	Chrom1	520001	530000	0.3554155131909641	238
alle	vill	Chrom1	530001	540000	0.5197959597148487	24
alle	vill	Chrom1	540001	550000	0.3537769574043184	37
alle	vill	Chrom1	550001	560000	0.1965931746396514	82
alle	vill	Chrom1	560001	570000	0.1918486253657316	123
alle	vill	Chrom1	570001	580000	0.3279634328487195	12
alle	vill	Chrom1	580001	590000	0.4482238323012943	21
alle	vill	Chrom1	590001	600000	0.2379314520312846	18
alle	vill	Chrom1	600001	610000	0.0118394277590282	44
alle	vill	Chrom1	610001	620000	0.2080087971681815	47
alle	vill	Chrom1	620001	630000	0.404781714596247	57
alle	vill	Chrom1	630001	640000	0.1618954812877943	52
alle	vill	Chrom1	640001	650000	0.0517133662470253	100
alle	vill	Chrom1	650001	660000	0.123438177656261	193
alle	vill	Chrom1	660001	670000	0.0583142812958922	189
alle	vill	Chrom1	670001	680000	0.0787071677774843	307
alle	vill	Chrom1	680001	690000	0.1192443314405255	263
alle	vill	Chrom1	690001	700000	0.0743074786359078	118
alle	vill	Chrom1	700001	710000	0.1459356472854705	135
alle	vill	Chrom1	710001	720000	0.1991705174239351	18
alle	vill	Chrom1	720001	730000	0.1769352263487336	30
alle	vill	Chrom1	730001	740000	0.2345674673601715	14
alle	vill	Chrom1	740001	750000	0.4044255746224637	61
alle	vill	Chrom1	750001	760000	0.3995943905771906	15
alle	vill	Chrom1	760001	770000	0.2973916379276873	25
alle	vill	Chrom1	770001	780000	0.0464824063788732	17
alle	vill	Chrom1	780001	790000	0.2026292898082242	63
alle	vill	Chrom1	790001	800000	0.25127370745199	93
alle	vill	Chrom1	800001	810000	0.1870544917058802	35
alle	vill	Chrom1	810001	820000	0.4925920436667215	23
alle	vill	Chrom1	820001	830000	0.5523641458861172	9
alle	vill	Chrom1	830001	840000	0.3997043693102838	29
alle	vill	Chrom1	840001	850000	0.3882722526947075	109
alle	vill	Chrom1	850001	860000	0.2692442692605096	14
alle	vill	Chrom1	860001	870000	0.4306147072211082	20
alle	vill	Chrom1	870001	880000	0.2013319667912866	143
alle	vill	Chrom1	880001	890000	0.1150962377749255	21
alle	vill	Chrom1	890001	900000	0.4641443639679186	9
alle	vill	Chrom1	900001	910000	0.3825301948979481	66
alle	vill	Chrom1	910001	920000	0.3847629417389	24
alle	vill	Chrom1	920001	930000	0.1672002097108527	15
alle	vill	Chrom1	930001	940000	0.364891252260726	54
alle	vill	Chrom1	940001	950000	0.5717358079508807	29
alle	vill	Chrom1	950001	960000	0.3789252002218385	55
alle	vill	Chrom1	960001	970000	0.3934545764284055	18
alle	vill	Chrom1	970001	980000	0.28665457694437	59
alle	vill	Chrom1	980001	990000	0.3650493959362539	37
alle	vill	Chrom1	990001	1000000	0.4395137705668439	2
alle	vill	Chrom1	1000001	1010000	0.1910405066525868	69
alle	vill	Chrom1	1010001	1020000	0.2571593214573496	22
alle	vill	Chrom1	1020001	1030000	0.3261059870280314	69
alle	vill	Chrom1	1030001	1040000	0.2863601463474065	128
alle	vill	Chrom1	1040001	1050000	0.3303242484532649	267
alle	vill	Chrom1	1050001	1060000	0.3913282200738847	102
alle	vill	Chrom1	1060001	1070000	0.5350458201249711	25
alle	vill	Chrom1	1070001	1080000	0.3844831430142209	43
alle	vill	Chrom1	1080001	1090000	0.305374480756364	23
alle	vill	Chrom1	1090001	1100000	0.1110197493700842	13
alle	vill	Chrom1	1100001	1110000	0.1935906249829314	9
alle	vill	Chrom1	1110001	1120000	0.0932367241965176	60
alle	vill	Chrom1	1120001	1130000	0.3813944862933792	8
alle	vill	Chrom1	1130001	1140000	0.3776698103476624	59
alle	vill	Chrom1	1140001	1150000	0.2850339020282844	112
alle	vill	Chrom1	1150001	1160000	0.0847800233170051	61
alle	vill	Chrom1	1160001	1170000	0.39488481818027	11
alle	vill	Chrom1	1170001	1180000	0.4569107580173654	26
alle	vill	Chrom1	1180001	1190000	0.1671220814593806	35
alle	vill	Chrom1	1190001	1200000	0.0868056434592637	266
alle	vill	Chrom1	1200001	1210000	0.0884200688632511	94
alle	vill	Chrom1	1210001	1220000	0.4193257098303617	18
alle	vill	Chrom1	1220001	1230000	0.1649572350011233	223
alle	vill	Chrom1	1230001	1240000	0.2333161644181165	90
alle	vill	Chrom1	1240001	1250000	0.1258995417962049	20
alle	vill	Chrom1	1250001	1260000	0.1698849576612534	29
alle	vill	Chrom1	1260001	1270000	0.1698781644131041	64
alle	vill	Chrom1	1270001	1280000	0.0811666714634391	49
alle	vill	Chrom1	1280001	1290000	0.0758624774342826	115
alle	vill	Chrom1	1290001	1300000	0.208840094625911	54
alle	vill	Chrom1	1300001	1310000	0.3158933106040106	32
alle	vill	Chrom1	1310001	1320000	0.2652753520687273	58
alle	vill	Chrom1	1320001	1330000	0.1667295809306954	45
alle	vill	Chrom1	1330001	1340000	0.2524009990955129	17
alle	vill	Chrom1	1340001	1350000	0.3359613367358692	20
alle	vill	Chrom1	1350001	1360000	0.1564927939265357	25
alle	vill	Chrom1	1360001	1370000	0.3110027760628629	20
alle	vill	Chrom1	1370001	1380000	0.2628376223767999	59
alle	vill	Chrom1	1380001	1390000	0.0566534153265616	30
alle	vill	Chrom1	1390001	1400000	0.1234191018400211	130
alle	vill	Chrom1	1400001	1410000	0.2489991207285285	70
alle	vill	Chrom1	1410001	1420000	0.177026542054468	6
alle	vill	Chrom1	1420001	1430000	0.2262952767989618	52
alle	vill	Chrom1	1430001	1440000	0.3539513461997711	8
alle	vill	Chrom1	1440001	1450000	0.275099897604311	124
alle	vill	Chrom1	1450001	1460000	0.4865422888609884	82
alle	vill	Chrom1	1460001	1470000	0.4376152921413313	7
alle	vill	Chrom1	1470001	1480000	0.4146223424283892	42
alle	vill	Chrom1	1480001	1490000	0.2819326690116496	29
alle	vill	Chrom1	1490001	1500000	0.2508641034156095	30
alle	vill	Chrom1	1500001	1510000	0.3155907526829588	17
alle	vill	Chrom1	1510001	1520000	0.1829944464259792	191
alle	vill	Chrom1	1520001	1530000	0.323812488179572	298
alle	vill	Chrom1	1530001	1540000	0.1868744033696424	66
alle	vill	Chrom1	1540001	1550000	0.1957388989545085	25
alle	vill	Chrom1	1550001	1560000	0.1445474248536844	33
alle	vill	Chrom1	1560001	1570000	0.266519162291277	379
alle	vill	Chrom1	1570001	1580000	0.292719848152331	93
alle	vill	Chrom1	1580001	1590000	0.17364294427441	174
alle	vill	Chrom1	1590001	1600000	0.1795615333162178	221
alle	vill	Chrom1	1600001	1610000	0.1572285903448511	247
alle	vill	Chrom1	1610001	1620000	0.1756641217817929	42
alle	vill	Chrom1	1620001	1630000	0.3021858883351536	18
alle	vill	Chrom1	1630001	1640000	0.2809910539275699	17
alle	vill	Chrom1	1640001	1650000	0.1859420386029945	30
alle	vill	Chrom1	1650001	1660000	0.227505132656199	116
alle	vill	Chrom1	1660001	1670000	0.1026328357218467	48
alle	vill	Chrom1	1670001	1680000	0.3624985905255126	9
alle	vill	Chrom1	1680001	1690000	0.3199699460031845	112
alle	vill	Chrom1	1690001	1700000	0.277723628282122	89
alle	vill	Chrom1	1700001	1710000	0.3554066758298894	17
alle	vill	Chrom1	1710001	1720000	0.4227504244482173	14
alle	vill	Chrom1	1720001	1730000	0.2401104206896415	19
alle	vill	Chrom1	1730001	1740000	NA	7
alle	vill	Chrom1	1740001	1750000	0.0321178831273889	30
alle	vill	Chrom1	1750001	1760000	0.4354055662291207	9
alle	vill	Chrom1	1760001	1770000	0.3048073243265379	95
alle	vill	Chrom1	1770001	1780000	0.2739616914327886	49
alle	vill	Chrom1	1780001	1790000	0.0974599252627318	30
alle	vill	Chrom1	1790001	1800000	0.1033319253264359	32
alle	vill	Chrom1	1800001	1810000	0.0944193592458863	7
alle	vill	Chrom1	1810001	1820000	0.2139201594315875	82
alle	vill	Chrom1	1820001	1830000	0.2599252996377534	71
alle	vill	Chrom1	1830001	1840000	0.3560937484072554	47
alle	vill	Chrom1	1840001	1850000	0.3606840897565932	38
alle	vill	Chrom1	1850001	1860000	0.109312830315411	43
alle	vill	Chrom1	1860001	1870000	0.1216664442240299	141
alle	vill	Chrom1	1870001	1880000	0.5540609811841742	35
alle	vill	Chrom1	1880001	1890000	0.1440577017832258	135
alle	vill	Chrom1	1890001	1900000	0.1706758425802061	47
alle	vill	Chrom1	1900001	1910000	0.4615946109057371	31
alle	vill	Chrom1	1910001	1920000	0.4967234625662215	5
alle	vill	Chrom1	1920001	1930000	0.1142210726188324	99
alle	vill	Chrom1	1930001	1940000	0.4211625741223561	53
alle	vill	Chrom1	1940001	1950000	0.5089504195551222	30
alle	vill	Chrom1	1950001	1960000	0.3346954429896219	19
alle	vill	Chrom1	1960001	1970000	0.4743631544167547	27
alle	vill	Chrom1	1970001	1980000	0.2584122012597928	7
alle	vill	Chrom1	1980001	1990000	0.1163176533829369	87
alle	vill	Chrom1	1990001	2000000	0.2525687646828524	22
alle	vill	Chrom1	2000001	2010000	0.4801329118785525	22
alle	vill	Chrom1	2010001	2020000	0.1332935701808453	116
alle	vill	Chrom1	2020001	2030000	0.2642151999560553	72
